liquidity_pool_address,token_pair,fee_tier_bps,protocol_fee_assigned,meets_vol_cut,meets_lp_fees_cut,meets_marketshare_cut,L60d_volume_usd,volume_rank,L60d_lp_fees_usd,lp_fees_rank,uniswap_marketshare,unique_key,annualized_revenue_contribution
0xc4dbe30fecc148a8755c970f3b8b0c9af0db81f5,G-USDC,100.0,0.166666,no,yes,yes,910200.2847682135,350,9102.002847682134,226,1.0,0x9c7beba8f6ef6643abd725e45a4e8387ef260649-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,9228.382640221726
0xc4dbe30fecc148a8755c970f3b8b0c9af0db81f5,G-USDC,100.0,0.166666,no,yes,yes,868437.8183377661,350,8684.378183377656,226,1.0,0x9c7beba8f6ef6643abd725e45a4e8387ef260649-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8804.959327057491
0x9e7809c21ba130c1a51c112928ea6474d9a9ae3c,BNB-WETH,100.0,0.166666,no,yes,yes,785021.8261591259,310,7850.218261591259,228,0.9999975682049256,0xb8c77482e45f1f44de1745f52c74426c631bdd52-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7959.217233783744
0x9e7809c21ba130c1a51c112928ea6474d9a9ae3c,BNB-WETH,100.0,0.166666,no,yes,yes,747264.4400860055,310,7472.644400860055,228,0.9999975682049256,0xb8c77482e45f1f44de1745f52c74426c631bdd52-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7576.400822925263
0x881b8d0b1ad9d1b1db918342b064d10afb9eaa69,BNB-WETH,30.0,0.166666,no,yes,yes,356076.10029607033,310,1068.228300888211,228,0.9999975682049256,0xb8c77482e45f1f44de1745f52c74426c631bdd52-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1083.0604728079936
0x881b8d0b1ad9d1b1db918342b064d10afb9eaa69,BNB-WETH,30.0,0.166666,no,yes,yes,351129.00711779046,310,1053.3870213533721,228,0.9999975682049256,0xb8c77482e45f1f44de1745f52c74426c631bdd52-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1068.0131245803602
0xcb488b8452996454237d824d72f86090470292f4,CPOOL-WETH,30.0,0.166666,yes,yes,yes,2886953.5083329775,185,8660.860524998936,229,1.0,0x66761fa41377003622aee3c7675fc7b5c1c2fac5-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8781.115129911794
0xcb488b8452996454237d824d72f86090470292f4,CPOOL-WETH,30.0,0.166666,yes,yes,yes,2811194.3415918383,185,8433.583024775517,229,1.0,0x66761fa41377003622aee3c7675fc7b5c1c2fac5-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8550.681919477354
0xf9c3560749965683b9426b16c4c46245f4cbb674,Eagy-WETH,100.0,0.166666,no,yes,yes,860049.9935186323,355,8600.499935186312,230,1.0,0x6933ad8e3433f9f887108af61bca2ded9729c7da-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8719.916443369719
0xf9c3560749965683b9426b16c4c46245f4cbb674,Eagy-WETH,100.0,0.166666,no,yes,yes,846312.75641512,355,8463.1275641512,230,1.0,0x6933ad8e3433f9f887108af61bca2ded9729c7da-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8580.63667985818
0x7d52545d5bba8ec66740e6c9d674dca7ff3ffc36,BULL-WETH,100.0,0.166666,no,yes,yes,864697.3915666968,356,8646.973915666973,231,0.9999994014128379,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd389ab2cdc612c7e26386b7b7b469bea17511383,8767.03570732369
0x7d52545d5bba8ec66740e6c9d674dca7ff3ffc36,BULL-WETH,100.0,0.166666,no,yes,yes,831913.1580340953,356,8319.131580340949,231,0.9999994014128379,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd389ab2cdc612c7e26386b7b7b469bea17511383,8434.641335812054
0x9f2ebe69a86c079f3d4c3b94a11932b676b72f74,BabyDoge-WETH,100.0,0.166666,no,yes,yes,931432.8144357154,357,9314.328144357156,233,1.0,0xac57de9c1a09fec648e93eb98875b212db0d460b-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9443.656038253532
0x9f2ebe69a86c079f3d4c3b94a11932b676b72f74,BabyDoge-WETH,100.0,0.166666,no,yes,yes,753287.9434434917,357,7532.879434434918,233,1.0,0xac57de9c1a09fec648e93eb98875b212db0d460b-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7637.472209902142
0x0df407bc6abe9af2093dcb4c974e18d40a6a381a,KCS-WETH,100.0,0.166666,yes,yes,yes,22015.86131987214,186,220.15861319872138,235,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xf34960d9d60be18cc1d5afc1a6f012a723a28811,223.21547884988345
0xb26a868ffa4cbba926970d7ae9c6a36d088ee38c,KCS-WETH,30.0,0.166666,yes,yes,yes,3176937.9164366713,186,9530.81374931,235,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xf34960d9d60be18cc1d5afc1a6f012a723a28811,9663.147509750212
0xb26a868ffa4cbba926970d7ae9c6a36d088ee38c,KCS-WETH,30.0,0.166666,yes,yes,yes,2307098.1481221854,186,6921.294444366552,235,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xf34960d9d60be18cc1d5afc1a6f012a723a28811,7017.395464177507
0x0df407bc6abe9af2093dcb4c974e18d40a6a381a,KCS-WETH,100.0,0.166666,yes,yes,yes,11088.50129127852,186,110.88501291278517,235,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xf34960d9d60be18cc1d5afc1a6f012a723a28811,112.42463283624372
0x34f3cf0bc81bc5b2697b3b2b260cda33ffe564ab,USD0++-USDC,5.0,0.25,yes,yes,yes,2782692.773037359,135,1391.3463865186798,236,1.0,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2116.005962830492
0x34f3cf0bc81bc5b2697b3b2b260cda33ffe564ab,USD0++-USDC,5.0,0.25,yes,yes,yes,2782000.7106266404,135,1391.0003553133208,236,1.0,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2115.4797070390086
0x2570c38f7ee2c0c7d9fe69b0ec7a6232c7de89e4,USD0++-USDC,30.0,0.166666,yes,yes,yes,2440261.162220877,135,7320.783486662628,236,1.0,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7422.431345244358
0x2570c38f7ee2c0c7d9fe69b0ec7a6232c7de89e4,USD0++-USDC,30.0,0.166666,yes,yes,yes,2193275.583863894,135,6579.826751591679,236,1.0,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6671.1865493997375
0x0c1fcb34a27feeb32eff8452f1dfa4e1eb16111c,BUTTCOIN-WETH,100.0,0.166666,no,yes,yes,849107.4188439886,359,8491.074188439887,237,1.0,0x883f46033947b92df4140b37386725d6e3faa69a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8608.971338367344
0x0c1fcb34a27feeb32eff8452f1dfa4e1eb16111c,BUTTCOIN-WETH,100.0,0.166666,no,yes,yes,816912.0709279008,359,8169.120709279004,237,1.0,0x883f46033947b92df4140b37386725d6e3faa69a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8282.547588807223
0x5587944a65ad732032a11b8655d84b04dd23f32d,BOLD-WETH,100.0,0.166666,no,yes,yes,859806.2427916285,360,8598.062427916286,238,1.0,0x6993301413c1867aafe2caaa692ec53a0118f06e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8717.445091717498
0x5587944a65ad732032a11b8655d84b04dd23f32d,BOLD-WETH,100.0,0.166666,no,yes,yes,797648.8711160441,360,7976.488711160441,238,1.0,0x6993301413c1867aafe2caaa692ec53a0118f06e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8087.24092750012
0x510100d5143e011db24e2aa38abe85d73d5b2177,RLB-WETH,30.0,0.166666,yes,yes,yes,2784424.533959686,189,8353.273601879064,239,1.0,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8469.257413628888
0x510100d5143e011db24e2aa38abe85d73d5b2177,RLB-WETH,30.0,0.166666,yes,yes,yes,2693907.7650740696,189,8081.723295222213,239,1.0,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8193.93667622249
0xe228dc6a9f213967c27b55c564a893924470236c,WETH-YHC,100.0,0.166666,no,yes,yes,829639.7776748356,363,8296.397776748356,240,1.0,0x9041d5452e5ed378c892be3ee987745c94a7ecdb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8411.591877145544
0xe228dc6a9f213967c27b55c564a893924470236c,WETH-YHC,100.0,0.166666,no,yes,yes,808758.3996937944,363,8087.58399693794,240,1.0,0x9041d5452e5ed378c892be3ee987745c94a7ecdb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8199.878752804758
0x7ae0fdaa295c06407c924361a7f3c92cc53f00cc,ETHM-WETH,100.0,0.166666,no,yes,yes,821922.8515763191,366,8219.22851576319,242,0.9999850390781149,0x690f965a37cc3bf59f9d510fa92dcd38407a7e81-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8333.351133833143
0x7ae0fdaa295c06407c924361a7f3c92cc53f00cc,ETHM-WETH,100.0,0.166666,no,yes,yes,791537.2026600549,366,7915.372026600544,242,0.9999850390781149,0x690f965a37cc3bf59f9d510fa92dcd38407a7e81-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8025.275647961221
0x465e56cd21ad47d4d4790f17de5e0458f20c3719,GALA-WETH,30.0,0.166666,yes,yes,yes,2802493.712369985,192,8407.48113710996,243,0.9979541913511839,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd1d2eb1b1e90b638588728b4130137d262c87cae,8524.217611451877
0x465e56cd21ad47d4d4790f17de5e0458f20c3719,GALA-WETH,30.0,0.166666,yes,yes,yes,2548450.1562189395,192,7645.350468656816,243,0.9979541913511839,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd1d2eb1b1e90b638588728b4130137d262c87cae,7751.504885689038
0xf1dd3569b7c82e93340d502e0f34a78fcb8e1597,GALA-WETH,100.0,0.166666,yes,yes,yes,1433.2408974894636,192,14.332408974894639,243,0.9979541913511839,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd1d2eb1b1e90b638588728b4130137d262c87cae,14.531412084776223
0xf1dd3569b7c82e93340d502e0f34a78fcb8e1597,GALA-WETH,100.0,0.166666,yes,yes,yes,2258.158629163965,192,22.581586291639645,243,0.9979541913511839,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd1d2eb1b1e90b638588728b4130137d262c87cae,22.895127853701347
0xa3ccaf08a54cf31649f91ae1570a0720c8d4eb1e,SNX-sUSD,100.0,0.166666,no,yes,yes,822087.5580244531,367,8220.87558024453,244,0.9999962747371745,0x57ab1ec28d129707052df4df418d58a2d46d5f51-0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,8335.021067530297
0xa3ccaf08a54cf31649f91ae1570a0720c8d4eb1e,SNX-sUSD,100.0,0.166666,no,yes,yes,762279.6521857678,367,7622.796521857677,244,0.9999962747371745,0x57ab1ec28d129707052df4df418d58a2d46d5f51-0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,7728.637781097584
0x14243ea6bb3d64c8d54a1f47b077e23394d6528a,AAVE-LINK,30.0,0.166666,yes,yes,yes,2849978.9494850566,194,8549.936848455169,245,0.985964286290117,0x514910771af9ca656af840dff83e8264ecf986ca-0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,8668.651296606495
0x14243ea6bb3d64c8d54a1f47b077e23394d6528a,AAVE-LINK,30.0,0.166666,yes,yes,yes,2421441.8250467405,194,7264.325475140222,245,0.985964286290117,0x514910771af9ca656af840dff83e8264ecf986ca-0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,7365.189423641631
0xaddd24a001243e6d446ed8d088c82aeff84073a3,AGRS-WETH,100.0,0.166666,no,yes,yes,792679.6533908283,370,7926.796533908284,246,1.0,0x738865301a9b7dd80dc3666dd48cf034ec42bdda-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8036.8587826488465
0xaddd24a001243e6d446ed8d088c82aeff84073a3,AGRS-WETH,100.0,0.166666,no,yes,yes,780988.202708304,370,7809.882027083044,246,1.0,0x738865301a9b7dd80dc3666dd48cf034ec42bdda-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7918.320937382087
0xec167eb7f81b9c05b0f9ce0bbe69b5f4d5bb3d6e,EAGLE-WETH,100.0,0.166666,no,yes,yes,794615.2638811283,371,7946.152638811283,247,1.0,0x0f6f1818019d656ea5651e913adf8a26e178c09f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8056.483643842405
0xec167eb7f81b9c05b0f9ce0bbe69b5f4d5bb3d6e,EAGLE-WETH,100.0,0.166666,no,yes,yes,770574.572281667,371,7705.745722816671,247,1.0,0x0f6f1818019d656ea5651e913adf8a26e178c09f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7812.738717887027
0xa29d18f6a73f6f65c9f0eeae2dd0563d6f615c0f,0xDNX-WETH,100.0,0.166666,no,yes,yes,797357.5715473606,372,7973.5757154736075,248,1.0,0x9928a8600d14ac22c0be1e8d58909834d7ceaf13-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8084.287485353674
0xa29d18f6a73f6f65c9f0eeae2dd0563d6f615c0f,0xDNX-WETH,100.0,0.166666,no,yes,yes,759003.3573720431,372,7590.033573720429,248,1.0,0x9928a8600d14ac22c0be1e8d58909834d7ceaf13-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7695.419924885942
0xd937484f881eb95c9637e926c661c9ac0b162bda,CPUTER-WETH,100.0,0.166666,no,yes,yes,787786.5789809979,373,7877.865789809984,249,1.0,0x697f4f1a5ff64dd9e857ec2e583c1ad9f140891f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7987.248643323864
0xd937484f881eb95c9637e926c661c9ac0b162bda,CPUTER-WETH,100.0,0.166666,no,yes,yes,757191.7423343625,373,7571.917423343622,249,1.0,0x697f4f1a5ff64dd9e857ec2e583c1ad9f140891f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7677.052234780512
0xd0b02e9808aaf688059f16d709241b3e5fa39ce8,NEWT-USDC,100.0,0.166666,no,yes,yes,796722.3695619488,374,7967.22369561949,250,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xd0ec028a3d21533fdd200838f39c85b03679285d,8077.847268762551
0xd0b02e9808aaf688059f16d709241b3e5fa39ce8,NEWT-USDC,100.0,0.166666,no,yes,yes,746354.1584578633,374,7463.541584578631,250,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xd0ec028a3d21533fdd200838f39c85b03679285d,7567.171615556909
0x90972aab59577c184fd6abbc16596041b3a01b32,DAI-TEMPLE,100.0,0.166666,no,yes,yes,826591.7483622271,377,8265.917483622272,252,0.9998277867253043,0x470ebf5f030ed85fc1ed4c2d36b9dd02e77cf1b7-0x6b175474e89094c44da98b954eedeac495271d0f,8380.688370229453
0x90972aab59577c184fd6abbc16596041b3a01b32,DAI-TEMPLE,100.0,0.166666,no,yes,yes,673188.0791101132,377,6731.88079110113,252,0.9998277867253043,0x470ebf5f030ed85fc1ed4c2d36b9dd02e77cf1b7-0x6b175474e89094c44da98b954eedeac495271d0f,6825.351833905437
0x677d05b8bc5c691afd0dcb8ed81404c1ebe114d6,ABT-WETH,100.0,0.166666,no,yes,yes,747563.7257307601,378,7475.637257307602,253,0.9999872291625747,0xb98d4c97425d9908e66e53a6fdf673acca0be986-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7579.435234685776
0x677d05b8bc5c691afd0dcb8ed81404c1ebe114d6,ABT-WETH,100.0,0.166666,no,yes,yes,745390.2502131368,378,7453.902502131372,253,0.9999872291625747,0xb98d4c97425d9908e66e53a6fdf673acca0be986-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7557.3986960563825
0x05f63dc38bfeb686ca68b9d237b192cb43067ce0,WETH-wCFG,100.0,0.166666,no,yes,yes,757947.894048302,379,7579.478940483022,254,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xc221b7e65ffc80de234bbb6667abdd46593d34f0,7684.71874232514
0x05f63dc38bfeb686ca68b9d237b192cb43067ce0,WETH-wCFG,100.0,0.166666,no,yes,yes,731224.1200717597,379,7312.241200717595,254,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xc221b7e65ffc80de234bbb6667abdd46593d34f0,7413.7704510826925
0x6368172f9df8ff70ac7e2fc6b30cb964158d0090,OKB-USDT,100.0,0.166666,no,yes,yes,760007.3230100431,381,7600.0732301004355,255,1.0,0x75231f58b43240c9718dd58b4967c5114342a86c-0xdac17f958d2ee523a2206206994597c13d831ec7,7705.598980221509
0x6368172f9df8ff70ac7e2fc6b30cb964158d0090,OKB-USDT,100.0,0.166666,no,yes,yes,724468.4382195979,381,7244.684382195979,255,1.0,0x75231f58b43240c9718dd58b4967c5114342a86c-0xdac17f958d2ee523a2206206994597c13d831ec7,7345.275617395373
0x755f01736f93c91585b840c2179c560b754d69f3,NXRA-WETH,100.0,0.166666,no,yes,yes,753070.4342087369,382,7530.704342087375,256,1.0,0x644192291cc835a93d6330b24ea5f5fedd0eef9e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7635.266916759868
0x755f01736f93c91585b840c2179c560b754d69f3,NXRA-WETH,100.0,0.166666,no,yes,yes,729500.545613777,382,7295.0054561377665,256,1.0,0x644192291cc835a93d6330b24ea5f5fedd0eef9e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7396.295391061997
0x2a48dbf6347ea5cdc906b4bb6a2ed27969241cde,TONCOIN-USDC,100.0,0.166666,no,yes,yes,772711.0120012945,383,7727.110120012939,257,0.9863099736728612,0x582d872a1b094fc48f5de31d3b73f2d9be47def1-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7834.399756177632
0x2a48dbf6347ea5cdc906b4bb6a2ed27969241cde,TONCOIN-USDC,100.0,0.166666,no,yes,yes,707970.2647788116,383,7079.7026477881145,257,0.9863099736728612,0x582d872a1b094fc48f5de31d3b73f2d9be47def1-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7178.003139102211
0xe3170d65018882a336743a9c396c52ea4b9c5563,DMT-WETH,30.0,0.166666,no,yes,yes,2538486.563545842,203,7615.459690637527,258,0.9993943964123171,0x0b7f0e51cd1739d6c96982d55ad8fa634dd43a9c-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7721.199079198748
0xe3170d65018882a336743a9c396c52ea4b9c5563,DMT-WETH,30.0,0.166666,no,yes,yes,2382245.694046049,203,7146.737082138151,258,0.9993943964123171,0x0b7f0e51cd1739d6c96982d55ad8fa634dd43a9c-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7245.968335400792
0xbd575080a5004bc2837201581368000e3fa7b707,ETHX-WETH,100.0,0.166666,no,yes,yes,749345.7431501286,384,7493.457431501291,259,1.0,0x0f527634596c356fe151593162bb892dcea3c4dc-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7597.502839028113
0xbd575080a5004bc2837201581368000e3fa7b707,ETHX-WETH,100.0,0.166666,no,yes,yes,723272.9950238356,384,7232.7299502383585,259,1.0,0x0f527634596c356fe151593162bb892dcea3c4dc-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7333.155200142426
0x3eff80c36cbe0d9578944ab5158051d477f7d35c,EFG-WETH,100.0,0.166666,no,yes,yes,743981.6823218596,385,7439.816823218597,260,1.0,0x69984efc8244f855a6fecdce254fe51b2836530e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7543.117439839518
0x3eff80c36cbe0d9578944ab5158051d477f7d35c,EFG-WETH,100.0,0.166666,no,yes,yes,719762.7211259799,385,7197.627211259797,260,1.0,0x69984efc8244f855a6fecdce254fe51b2836530e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7297.5650654836045
0xd10a303db5f0fb535f4c52e6acf13b19e1afbc7d,CYBER-USDC,30.0,0.166666,no,yes,yes,2552340.388698133,206,7657.021166094401,261,0.9984519646978903,0x14778860e937f509e651192a90589de711fb88a9-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7763.337628815428
0xd10a303db5f0fb535f4c52e6acf13b19e1afbc7d,CYBER-USDC,30.0,0.166666,no,yes,yes,2312722.0451292037,206,6938.1661353876125,261,0.9984519646978903,0x14778860e937f509e651192a90589de711fb88a9-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7034.501415816447
0xac4fd96fcf729390a3c8044422a529028ec36751,STRK-WETH,100.0,0.166666,no,yes,yes,781828.3420093397,387,7818.283420093407,262,0.9833854688058128,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xca14007eff0db1f8135f4c25b34de49ab0d42766,7926.838982334168
0xac4fd96fcf729390a3c8044422a529028ec36751,STRK-WETH,100.0,0.166666,no,yes,yes,675851.5456744279,387,6758.515456744278,262,0.9833854688058128,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xca14007eff0db1f8135f4c25b34de49ab0d42766,6852.35631744193
0x1e1dfff79d95725aaafd6b47af4fbc28d859ce28,USD1-USDC,1.0,0.25,yes,yes,yes,72049740.27609421,33,7204.974027609426,263,1.0,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10957.564666989336
0x1e1dfff79d95725aaafd6b47af4fbc28d859ce28,USD1-USDC,1.0,0.25,yes,yes,yes,71339563.81835721,33,7133.956381835717,263,1.0,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10849.55866404182
0xc3b4acd01c91e813d49332f11c0ec294c76104fa,BKN-USDT,100.0,0.166666,no,yes,yes,707862.5341027664,393,7078.625341027659,264,1.0,0x0a638f07acc6969abf392bb009f216d22adea36d-0xdac17f958d2ee523a2206206994597c13d831ec7,7176.9108741169375
0xc3b4acd01c91e813d49332f11c0ec294c76104fa,BKN-USDT,100.0,0.166666,no,yes,yes,705217.9079392231,393,7052.179079392228,264,1.0,0x0a638f07acc6969abf392bb009f216d22adea36d-0xdac17f958d2ee523a2206206994597c13d831ec7,7150.09741054641
0x5afd198e7b0ed5e2edb1967879f85f4d7fe41972,SBET-WETH,100.0,0.166666,no,yes,yes,722416.5631028881,394,7224.165631028884,265,0.9999989579844824,0x69a867359460267e652af406f84b336cf3a81d80-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7324.4719667881145
0x5afd198e7b0ed5e2edb1967879f85f4d7fe41972,SBET-WETH,100.0,0.166666,no,yes,yes,690106.5999141583,394,6901.065999141583,265,0.9999989579844824,0x69a867359460267e652af406f84b336cf3a81d80-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6996.886150361997
0xc931d9fefd06a8361d8057501f1ec522cf69c573,FET-USDC,100.0,0.166666,no,yes,yes,650364.3675779413,348,6503.643675779408,267,0.9510373505145766,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,6593.945684276993
0xc931d9fefd06a8361d8057501f1ec522cf69c573,FET-USDC,100.0,0.166666,no,yes,yes,557437.7867967541,348,5574.377867967543,267,0.9510373505145766,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,5651.777175601294
0x8d8348073e5de63f8fa680d7f96b77cec986566b,FET-USDC,30.0,0.166666,no,yes,yes,306285.84207048995,348,918.8575262114697,267,0.9510373505145766,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,931.615709819995
0x8d8348073e5de63f8fa680d7f96b77cec986566b,FET-USDC,30.0,0.166666,no,yes,yes,278381.69893345045,348,835.1450968003513,267,0.9510373505145766,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,846.7409472785748
0x36c060cc4b088c830a561e959a679a58205d3f56,FRAX-frxETH,100.0,0.166666,no,yes,yes,823147.006504868,398,8231.470065048683,268,0.9997002103879189,0x5e8422345238f34275888049021821e8e08caa1f-0x853d955acef822db058eb8505911ed77f175b99e,8345.762654990207
0x36c060cc4b088c830a561e959a679a58205d3f56,FRAX-frxETH,100.0,0.166666,no,yes,yes,513915.22178294405,398,5139.152217829437,268,0.9997002103879189,0x5e8422345238f34275888049021821e8e08caa1f-0x853d955acef822db058eb8505911ed77f175b99e,5210.508489848629
0x31c0ba10e4e12be6cdceb612e5e829d977532bfc,PIXL-WETH,100.0,0.166666,no,yes,yes,684161.0298934116,399,6841.610298934115,269,1.0,0x427a03fb96d9a94a6727fbcfbba143444090dd64-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6936.604917666434
0x31c0ba10e4e12be6cdceb612e5e829d977532bfc,PIXL-WETH,100.0,0.166666,no,yes,yes,652462.568900862,399,6524.625689008618,269,1.0,0x427a03fb96d9a94a6727fbcfbba143444090dd64-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6615.219029262888
0x68082ecc5bbad8fe77c2cb9d0e3403d9a00ccbc2,WDOGE-WETH,100.0,0.166666,no,yes,yes,670018.05665298,400,6700.180566529802,270,0.9897916966709434,0x35a532d376ffd9a705d0bb319532837337a398e7-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6793.211456999307
0x68082ecc5bbad8fe77c2cb9d0e3403d9a00ccbc2,WDOGE-WETH,100.0,0.166666,no,yes,yes,656194.5727685003,400,6561.945727685006,270,0.9897916966709434,0x35a532d376ffd9a705d0bb319532837337a398e7-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6653.0572504562915
0x54dbc0962fa5e4a626b0ae05bfb09c84e8965c62,USDC-XSWAP,100.0,0.166666,no,yes,yes,680262.4515341921,401,6802.624515341921,271,1.0,0x8fe815417913a93ea99049fc0718ee1647a2a07c-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6897.077822966691
0x54dbc0962fa5e4a626b0ae05bfb09c84e8965c62,USDC-XSWAP,100.0,0.166666,no,yes,yes,645415.2446022523,401,6454.152446022521,271,1.0,0x8fe815417913a93ea99049fc0718ee1647a2a07c-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6543.767277043469
0xdc75e957e13487224c273fba04b2a4cf9a325a57,TREE-WETH,30.0,0.166666,no,yes,yes,2256992.071502347,214,6770.976214507044,272,1.0,0xba25b2281214300e4e649fead9a6d6acd25f1c0a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6864.990090749438
0xdc75e957e13487224c273fba04b2a4cf9a325a57,TREE-WETH,30.0,0.166666,no,yes,yes,2151410.5605276227,214,6454.231681582872,272,1.0,0xba25b2281214300e4e649fead9a6d6acd25f1c0a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6543.847612776371
